NavB_up.ES	MemB_up.ES	CD8T_up.ES	CD4T_up.ES	NKcell_up.ES	Monocyte_up.ES	NavB_dn.ES	MemB_dn.ES	CD8T_dn.ES	CD4T_dn.ES	NKcell_dn.ES	Monocyte_dn.ES	NavB_up.pval	MemB_up.pval	CD8T_up.pval	CD4T_up.pval	NKcell_up.pval	Monocyte_up.pval	NavB_dn.pval	MemB_dn.pval	CD8T_dn.pval	CD4T_dn.pval	NKcell_dn.pval	Monocyte_dn.pval
GBMLGG__TCGA-DB-5279	-7.22443869169013	-8.31585943189361	-5.83194890437648	-4.32778099861862	-7.99168853339204	-27.6498873363062	-13.2048588885647	-9.80244996736121	-12.2481378110647	-5.56836606706688	-9.04599748403435	-2.3856803978859	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-5280	-6.02909750653597	-7.07957182147938	-10.262039765588	-5.88405651310027	-10.1849955254912	-25.048387572392	-13.0445593519553	-10.9950531704273	-10.5836057179772	-4.14227956288866	-7.99957378420987	-4.032968171935	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-5281	-7.83284508336244	-9.0813586594477	-10.7487359138685	-5.76068752765042	-11.12916187414	-26.3318435632456	-14.1458514163829	-7.41209299140512	-12.0782019798328	-3.91148786252592	-7.97196028363907	-5.19035096179911	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4X9	-6.61969889251836	-7.84626954715385	-11.1633619362505	-6.24381468206695	-10.8943340230246	-28.1124641338321	-13.9577410975461	-11.2485568691676	-11.376830801719	-4.93255259983416	-8.50831291684134	-4.51405582002774	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XA	-6.41031249781857	-8.50061332789774	-9.01066476449318	-5.37072188884943	-8.2199485169828	-25.3941128218685	-14.0923040642059	-9.41196158968278	-11.8161933922825	-3.21114058943974	-8.03769046994117	-2.96101547906856	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XB	-6.680835221567	-7.88131531986666	-9.91588974493	-5.74395894277516	-9.61924098004764	-27.8261623374737	-13.131317873574	-8.1742842151918	-11.267960813552	-5.49695921263278	-7.46339382880416	-4.08601757940142	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XC	-5.73701425972745	-6.69145253825925	-10.974541510396	-6.22195573493028	-10.262641304528	-23.4212102850293	-13.3693114252602	-8.62691098656715	-11.0251580631511	-3.47584184117758	-8.04796747008159	-5.59411230301188	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XD	-6.30950831839283	-7.1347141376538	-11.3477417655154	-6.37196663358741	-10.6300962054895	-24.3102011487496	-12.4070678296181	-10.3456120036706	-9.99839525623284	-4.74401823850272	-7.23438115829991	-5.29735976951035	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XE	-6.775297855803	-8.01767605119904	-12.026456560056	-7.02377153194812	-11.5114264276613	-27.0215493295077	-13.6198471164445	-9.34056560687183	-11.132817771381	-4.44211745465884	-7.61664993493521	-5.77987673855251	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XF	-6.40370020310819	-7.5883066277209	-10.4907361125648	-6.04495929559114	-10.2370845633049	-25.0092785254988	-12.6138389798149	-7.63369742567806	-11.123112960403	-3.97627986172075	-8.03117002562954	-5.37700776828932	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XG	-9.49255374742586	-10.4562787371497	-12.5516450304364	-6.7136682767066	-14.282387734141	-34.9340924449981	-14.2509522767437	-10.0883719572391	-11.1346996181457	-7.82328605508125	-7.61339288495086	-6.11900047389305	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A4XH	-8.39148976888976	-9.71021289480123	-10.9678091146646	-6.35080299563945	-11.3641518266908	-33.0094688091606	-14.6524328928369	-10.682723827341	-11.8563368651041	-6.53276225538183	-8.54776825976734	-4.83257691862611	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64L	-6.61983454704619	-8.45873810165363	-6.69096079968705	-4.34527516524933	-7.98783355377851	-28.2045284423959	-15.1265579325328	-10.4895276705739	-13.1785894906335	-5.02596171851058	-8.80367792430679	-2.17400420031528	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64O	-6.8159745232382	-8.00475393602079	-11.1334041704664	-6.44370893936363	-9.73748604708973	-24.6589189605479	-14.3827966626722	-11.6929289777522	-12.1000532638737	-2.84995110901806	-8.95315604818579	-4.82518681156433	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64P	-7.45073870963989	-8.80169654441169	-10.8504069231883	-6.16314489123034	-10.8748307653709	-24.4063008720026	-12.7249049315525	-7.96012023828358	-10.6771783603284	-4.33966751830042	-7.28362397167681	-5.28957621786759	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64Q	-7.20457838531336	-7.94696592071087	-10.9572002207062	-5.87099491947933	-10.7232211695931	-27.7091591578532	-13.2332343892332	-10.0204572150103	-10.339837375485	-6.30961874901692	-7.51847893573019	-4.99037489636443	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64R	-8.10850172493592	-9.18418399931661	-11.229895019587	-6.14335816272494	-11.8085532020198	-32.4190639003706	-14.6812445625746	-10.8741847605876	-11.523887277136	-6.58977198809303	-8.01168881292596	-4.11094380736716	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64S	-5.94404832007316	-7.17702283222913	-9.8065985445465	-5.37953187260963	-8.02410788834143	-17.8572690928499	-10.722646205224	-6.90212332938578	-9.81450383657821	1.0550298856618	-6.49841728383912	-5.01142751372207	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64U	-7.01837620082429	-8.57403926225643	-11.3545737667723	-6.0650764752999	-10.1506254202207	-25.7397668719353	-13.4533445621409	-10.0000732395334	-10.8471794477357	-4.93938094035865	-7.6162859082862	-4.96573586566478	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64V	-6.48181175092877	-7.53025432952723	-5.79521144302884	-4.77706945510587	-5.74673692632272	-23.7512551835963	-13.0756220470544	-7.57932689880413	-11.6153590352666	1.11536735489926	-8.25935995708509	-1.86734094992892	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64W	-9.91821105112859	-11.4684368739147	-12.0234991405382	-6.96474667858499	-13.8471957253997	-37.9175201017573	-14.2767356524853	-9.43470495259964	-11.5163751648459	-8.48198823930617	-7.40625801957802	-4.97724338051591	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A64X	-8.02146623494484	-8.73354503226693	-10.7975883894428	-6.65125933044119	-10.4424138633445	-27.8952648703674	-13.9982610193226	-10.4794584110449	-11.5675752453204	-4.6520741408847	-8.66408670749329	-4.02752109831192	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A75K	-7.03311390765651	-8.13961929645885	-11.0164179414369	-5.94532329428878	-10.3001963265174	-24.7945241054115	-13.8439074649797	-7.89598037286064	-11.8111411871418	-2.95511795574914	-7.66830945003907	-4.39563137203257	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A75L	-7.54892046688107	-8.55988538272332	-12.8416992448025	-6.92281542354422	-13.0963879922817	-25.397827936002	-13.2666431063324	-10.2286808877868	-11.0155831143868	-4.53470946707688	-7.66195110070619	-6.35754543892274	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A75M	-5.81208569169623	-7.65097781168938	-10.9592171397208	-6.2381700427004	-9.17687420415637	-23.6459075707749	-13.1381111723832	-11.3227973482418	-10.6885401222053	-3.67947363268507	-7.73679409377861	-3.9279742504227	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A75O	-5.59069642340165	-7.35293098072951	-11.4130029971004	-6.23933625356788	-10.3314608949512	-22.3766879846444	-13.4770963005423	-10.9013918204968	-11.1970283505462	1.17642431712763	-7.91481343068265	-4.19687516235013	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DB-A75P	-7.1913181741318	-9.29651138262334	-6.99687232007474	-5.53225736452767	-8.6013194272595	-28.3094522914971	-15.4377444470613	-10.1367218798709	-13.7070183456249	1.07513675964099	-9.89606285894535	1.3374586671713	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-5140	-7.21246684225931	-8.61915218328707	-10.3936944378106	-5.93867114088972	-10.9620868521836	-28.7247090876529	-13.2047736638099	-6.83515848832703	-10.0082752292718	-5.98863888473589	-6.57686626326302	-4.46314087865816	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-5141	-7.3903586394323	-8.58449424662167	-9.92074603677582	-5.63866849173397	-9.38557219532865	-24.7940566241956	-13.4675855712421	-9.81991126131879	-11.4442798946237	-4.74157049016955	-8.38777702512145	-4.66398538612009	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-5142	-5.58747933230831	-6.43409721207316	-4.58668786208291	-4.30840002550373	-5.0096325333039	-16.9280769575002	-10.6593508492977	-5.67372280429271	-8.90236414470082	1.44476087487464	-5.56022884062303	-2.57429212935553	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-5143	-6.81554562960016	-8.27643069537065	-10.6268435048896	-6.11991583347465	-9.77102225721447	-24.7442536683002	-13.7921315894107	-9.18412346884524	-12.3199290065648	-3.62286463905963	-8.53758275763197	-4.91097953834911	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-5144	-6.93543633070962	-8.23878310954794	-9.62410112438744	-5.50522618299725	-10.6094201317254	-27.8224218442071	-13.5786270156376	-10.4467329935056	-10.5037762912787	-5.23243929636807	-7.27668174489406	-3.83000371899279	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A66B	-6.10275495801127	-7.09307995906225	-7.33292920463401	-4.5688201261396	-7.30092378772552	-19.1469340185549	-11.8109044059437	-7.22500891339898	-9.47547182026193	1.14628109560497	-6.06643402237125	-3.05303710832091	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A66D	-5.74401698241356	-7.45239072338567	-9.21961040100166	-5.41765709274848	-8.51179916299311	-20.1882337042951	-12.0848368006063	-8.03166348743863	-9.95935025842145	1.00815760458003	-6.70137350722106	-4.25939725785935	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A66F	-6.62591211701702	-8.03226478623238	-9.88254949561361	-5.65334038251993	-10.7471737266851	-29.9941225562157	-13.8576719438421	-12.3539243904016	-11.6552286680753	-5.5878158401492	-8.25178363151537	-4.06353320461151	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A66G	-7.03516778607615	-8.32148996962021	-8.87709866671768	-4.60450606653927	-8.00039096717181	-26.2720936251318	-13.5735458416487	-7.82639697026153	-12.0899023760609	-3.67454738169207	-8.14284540523274	-3.64106280404815	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A7UR	-8.88825058171949	-10.7328300441843	-11.3320258514968	-6.63893625832876	-12.8538408259105	-36.7696196113002	-13.8688508184653	-9.54406630461591	-10.8081484041706	-6.54439573084515	-7.02604208515973	-4.40240000396063	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A7US	-6.41052393693982	-8.08049553849538	-11.0644750120189	-6.34839959996985	-10.1653368051924	-28.6385196256314	-13.9386561903175	-10.6026597805644	-11.3483841726591	-5.13361850189015	-7.97493149220871	-4.19396228696888	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A7UT	-5.53785284978828	-6.69614600348517	-12.5109736963653	-6.6844690647036	-11.7269503033371	-23.5316032160911	-13.6690889015758	-11.0095242414086	-11.3983619468025	-2.88142604989572	-7.82323130248817	-5.2956605362662	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A7UU	-7.03418506012025	-7.88863088639008	-11.5639530311794	-6.504876363121	-11.5784690849431	-24.8620714321908	-11.8762474905528	-8.08630204920673	-9.07690620048275	-3.95714556341408	-6.46680138211072	-5.17835208133448	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DH-A7UV	-5.72399306858993	-6.76617582382402	-11.3650162766006	-6.37489777454866	-10.7543774198136	-22.3254139095859	-13.379400180973	-11.4339518811987	-10.4601114899743	-3.31277054232206	-7.40701213670276	-4.73918093045271	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5847	-6.5413965470223	-8.05306964767091	-4.89491058116583	-3.83941561948063	-6.9621273405427	-19.3328001187992	-10.7867832987547	-5.05555281530547	-9.39023208103951	1.40804537955458	-6.68066903776375	-1.49878003483064	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5849	-7.65563143307619	-9.05359116273237	-9.82225646767876	-5.80571080484291	-9.2019759500099	-30.5036764771427	-15.0528616283388	-9.77452033940972	-12.8259076208784	-4.78711218689616	-8.77234636647785	-4.11555031709425	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5851	-6.90028851081223	-8.27906768649775	-11.0859356490263	-6.34885095188427	-10.5529399833036	-28.5014105822757	-15.239198070659	-11.7864248742165	-12.9037009457408	-3.14934185510306	-9.07785818187805	-4.4877848986613	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5852	-7.65490724278561	-8.94193268520138	-9.81200542751723	-6.00891834649843	-8.43581533392921	-22.2356672538527	-12.7497986502657	-5.96354449128123	-10.5716027205566	1.44346831288732	-7.06852422340053	-5.16157821753123	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5853	-5.84157423975276	-7.6429183076929	-5.51515539301257	-4.02699159802608	-6.13861750592275	-22.0091262087766	-12.888574594358	-7.34879480356068	-10.4875404021039	-3.05024350116484	-7.1091091619513	0.966363411622396	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5854	-6.45273538160284	-7.56703770526896	-8.85034578297567	-4.78574932169436	-7.71493672305391	-20.5514246610861	-11.1844705934034	-5.55745139453119	-10.0065135240439	1.52024221765404	-6.82715106260532	-4.27338942233197	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5855	-6.96930485782334	-7.9004757264146	-10.2746614264708	-5.75866600661625	-9.57680731032987	-20.4509350145446	-13.0409001769754	-8.62937636960531	-10.8722098701583	1.15422773660992	-7.75338432260599	-4.27842874448003	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5871	-6.24479385123902	-7.56874088736367	-10.6868495922043	-5.76180111372755	-9.92325477786862	-22.3718372079256	-13.2881943675679	-10.8758843272491	-11.2031911088011	-3.06437430596825	-8.05162566256376	-4.64468941646193	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-5874	-8.05244969346684	-9.21709136579301	-10.7057336240822	-6.34167627090653	-12.338119534549	-34.2754380047659	-13.5127303172475	-9.48480742886844	-10.3069582597564	-6.07411522273031	-7.10584630322933	-3.96024341610766	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6392	-6.6828511256517	-8.44222423659503	-10.3153543438728	-6.09491051570978	-9.43265349681287	-23.5600145709995	-13.4305330329595	-5.70703182476069	-11.631619590367	1.21647963356692	-7.4183922095968	-5.26012869411282	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6393	-8.29086337673193	-9.49510452542608	-11.426603580972	-6.52814229528823	-12.6336991595693	-34.2501421923328	-13.6571681350907	-9.33617152411719	-10.843908594786	-7.06755160578551	-7.21066374281164	-4.53750728018903	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6394	-6.60031798213129	-7.43145394525318	-9.79785466592669	-5.41679108394283	-10.4883206831833	-27.986363560026	-13.1900054198136	-9.12666455851354	-10.7931526449708	-5.25451719550917	-6.82348593775078	-3.4344513792382	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6395	-6.82220000606205	-8.11315931421113	-10.2024469469728	-5.77321388310937	-9.1444428145986	-21.5083206791791	-12.9263014891959	-9.29696692436576	-10.8289535774404	-3.13849215229419	-7.27425133757967	-4.56328822395647	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6396	-4.15176245418937	-4.57999047847376	-2.60390225686129	-3.24481106879548	-3.86530180309281	-14.6430020653152	-10.1236049779825	-5.10527828251636	-8.87975018506301	1.88966835561738	-6.17300898939524	0.951004373781731	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6399	-6.54495246967733	-7.57233606142643	-10.1606320420674	-5.93867285461547	-9.67435624454578	-21.7482025285147	-11.5675518293852	-7.65120566794543	-10.2846118728592	-3.19762343661784	-6.6696311768479	-4.5724444423266	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6400	-7.38642863810153	-8.87768695907719	-9.22218192488161	-5.53661843446662	-11.0745803394201	-33.0393541087533	-15.0761100300909	-10.6912175837382	-12.4927699641995	-5.51529222604882	-8.32466552090624	-2.78467466127336	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6401	-6.12609224064207	-7.69596470697477	-8.67188400953251	-4.80916218489497	-7.64291458797041	-20.2444147604644	-11.8208414636112	-8.25719017301515	-10.0454020765612	-3.14815428613907	-7.34373001487328	-3.36441558344127	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6402	-7.18808098105987	-8.54720576359625	-3.91149469723318	-3.50926998786126	-5.91287587986918	-19.8385743040081	-11.046169852235	-4.76582571835538	-9.69256878468102	1.26772205615231	-6.5388940184588	-1.68696407495804	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6403	-6.26976811460353	-7.08203986419402	-10.9017933745087	-5.93916300766591	-10.248861025023	-24.5948135785184	-13.2831693094697	-6.46729368663732	-11.1129261973801	1.22330552390893	-7.48997980938752	-4.893639614899	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6405	-6.63837825486433	-7.68663417462735	-11.2131990084011	-5.89839978513317	-9.88513238670764	-20.5535151940269	-11.1812667635233	-6.52442760971926	-9.03924099981782	1.01161034218386	-6.70156502372683	-5.05640842472162	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6406	-7.06961047761205	-8.12458533200618	-11.0561888804529	-5.56366111766601	-10.2705874863318	-20.9212810933623	-10.774063537402	-6.16843130665635	-9.41736256167128	-3.05549553049282	-6.07693496148888	-5.70951891839737	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6408	-6.82819667699571	-8.18286603673082	-11.0287946613013	-6.42752464341775	-10.1023650163551	-22.7769695509573	-12.8975436369267	-8.46069834086245	-10.7489772285655	-3.57664404951554	-7.35607592844307	-5.32506402695141	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6410	-9.01806710246746	-9.94178878446717	-11.7967864152611	-6.52794820820532	-13.7493245586587	-36.9387498145839	-13.6860342870491	-10.5949298495728	-10.3240085969618	-8.72118794642571	-7.10508778155172	-5.1337528926513	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-6542	-6.89710111852389	-7.87465229404276	-9.46949346822434	-5.42373734344611	-8.89274550226303	-23.6129886505529	-13.128565105318	-7.3505175281346	-11.3272251473295	-2.98936027514453	-7.55949015388842	-4.85003857369436	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7006	-5.59744803568193	-5.80764617011863	-6.08522048097291	-3.33087960763842	-6.41917819692488	-16.5337974676195	-10.365366376503	-5.67497707248308	-8.68840114168762	1.51705288336206	-5.71662937745797	-3.54787278184683	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7007	-4.86686153422711	-5.96153496816145	-4.43543462724197	-2.89762614638568	-4.60820890719186	-19.8417206814076	-9.99531462191362	-6.64830664217221	-9.69405682041988	0.884513094313385	-6.77407633843336	0.660133170873014	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7008	-7.11138056651182	-8.72337875590629	-10.6827391611945	-6.36506015620062	-11.7359271254218	-31.0468944388748	-14.0161365860374	-9.51297781321093	-11.4309460006648	-5.84063993687545	-7.70748442279163	-4.66790587156157	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7009	-7.46889482385427	-8.67249424730925	-11.0624734281043	-6.22858241907256	-11.3336276311417	-31.3995330259918	-14.355133251624	-9.43429530566778	-11.6620323971146	-6.29167954801224	-8.11552199637574	-5.10994102648574	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7010	-6.07846174126071	-6.57684508066136	-10.6464092431389	-6.41270950807147	-10.3827100693386	-24.7350588424803	-12.3659437785907	-7.11149497934015	-9.96071377751444	-3.57992416061667	-6.46306242184246	-5.59558176666381	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7011	-6.22692665989043	-7.74383347006958	-8.6064006278308	-4.74837305276951	-7.2047995974797	-21.0472509598536	-13.5449931838156	-8.60523135550668	-11.5081509894279	1.15866982111692	-7.86689968321834	-3.95368756857534	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7012	-5.28043523662347	-6.39666182987893	-2.87581043186627	-3.75814176191895	-5.50911382898322	-18.027883013516	-11.6624929476552	-5.81516730195394	-10.0731145137913	2.18135491291203	-6.7634758150998	1.10325148430075	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7013	-6.65316511309892	-7.83363863262819	-8.46883349937843	-4.47575692623795	-9.41640174733211	-21.6778807352582	-11.6262891791795	-5.51253815267693	-10.2452203216563	-3.74630578975572	-6.3190678587535	-4.39713865502967	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7014	-7.19323641715843	-8.62530594296615	-10.5141432707996	-6.70582471518405	-10.8237868728989	-23.8692570435108	-13.4387095731906	-10.1802211168383	-10.432713549712	-3.61722224469298	-7.27051755604934	-5.0703779830709	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7015	-6.71913716973745	-7.65439830027643	-7.64605545288365	-4.14072616689531	-7.43522681936123	-18.8209223467689	-11.6039626309047	-7.23333460184028	-9.94477863592553	-2.81230832441328	-6.97200866839679	-2.9906230947546	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7018	-9.03007335230668	-10.0020837791045	-11.2894265472551	-5.92850200075433	-12.2702856595565	-33.5273744966771	-13.5737676457046	-9.08684589041768	-10.3883494815022	-7.2274268137081	-7.25566643681224	-4.99545389163296	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7019	-6.95695298483638	-8.51065609806888	-8.66553803825493	-4.87997048013878	-8.01738951993461	-23.2795086498107	-13.1356535530339	-9.14510968615872	-11.6177378044064	-3.09350267239635	-8.06425954594357	-4.00467904900857	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7290	-5.12543607674266	-5.17504430999345	-7.03303403628791	-4.7033732793966	-7.32725633382725	-17.2054860211939	-11.5194368646419	-6.21100779570975	-9.65018342597351	1.67167224879939	-6.62990803644863	-4.4205879982859	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7292	-8.47996566347964	-9.53151400195747	-11.8165966795759	-6.58071671563643	-11.2397746201708	-29.6237383126723	-14.223263035342	-7.14793529179665	-12.9949537973721	-4.88906339944633	-8.42983245843454	-5.14980023349699	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7294	-6.91764085416629	-8.39880486064249	-9.87952196486517	-5.94023345305848	-10.3186542667245	-28.4842739642645	-13.5183820719369	-9.69536313126461	-10.8120288611478	-5.72379911287605	-7.48648393148716	-4.31316078649875	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7298	-6.62857216063039	-7.21584128483895	-11.6887901004978	-6.62026118451763	-10.8919622685465	-23.0357702621538	-12.6607957376039	-7.54535393810549	-10.3553175489985	-3.91863272214791	-7.3609555698932	-5.77552173719836	0	0	0	0	0	0	0	0	0	0	0	0
GBMLGG__TCGA-DU-7299	-5.89493421842768	-7.11889552222578	-9.9353967218362	-5.55987095069264	-9.38583901387002	-21.7498873857989	-13.0928105933419	-9.76145729674779	-10.6440032066301	-3.58482609029061	-7.63072010185189	-3.88918002630433	0	0	0	0	0	0	0	0	0	0	0	0
